职位,薪酬,城市,公司名称,公司类型,公司规模（人）,公司经营方向,发布日期
厨师（花都上班）,5.8-6.5千/月,广州-花都区,广州市孚瑞汽车零配件有限公司,民营公司,150-500人,贸易/进出口,08-14
保利店厨师（舒波路）,4.5-6千/月,宁波-鄞州区,宁波爱默隆生鲜连锁有限公司,民营公司,500-1000人,批发/零售,08-14
食堂厨师,5-6千/月,广州-黄埔区,广州奥图弹簧有限公司,外资（非欧美）,500-1000人,汽车,08-14
西餐厨师晋升空间大,5.2-6千/月,上海-黄浦区,非比（上海）企业发展有限公司,民营公司,50-150人,餐饮业,08-14
GREEN&SAFE 西餐厨师,5-6千/月,上海-长宁区,上海绿安餐饮管理有限公司,外资（非欧美）,150-500人,餐饮业,08-14
厨师,4.5-5.5千/月,佛山,广东维杰汽车部件制造有限公司,民营公司,500-1000人,汽车,08-14
会所厨师,0.8-1.2万/月,东莞-大岭山镇,东莞鸿海时代商业管理有限公司,民营公司,50-150人,房地产,08-14
食堂厨师,4.5-6千/月,惠州-惠城区,惠州市鑫裕达科技有限公司,民营公司,150-500人,原材料和加工,08-14
鲁菜厨师、湘菜厨师、研发厨师,0.8-1万/月,肇庆-四会市,广东蒸烩煮食品科技有限公司,民营公司,,快速消费品(食品、饮料、化妆品),08-14
食堂厨师,5.5-6千/月,深圳-南山区,深圳市窑鸡王餐饮服务有限公司,民营公司,50-150人,快速消费品(食品、饮料、化妆品),08-14
饭堂厨师/厨工,3-4.5千/月,广州-白云区,广州市白云住房租赁发展投资有限公司,国企,少于50人,房地产,08-14
厨师,6-8千/月,张家港,张家港市海星集装箱制造有限公司,民营公司,150-500人,机械/设备/重工,08-14
厨师,6-8千/月,上海-虹口区,上海虹德养老院,民营公司,50-150人,医疗/护理/卫生,08-14
厨师,6-8千/月,沈阳-铁西区,辽宁凯腾建设集团有限公司,民营公司,50-150人,建筑/建材/工程,08-14
厨师,4.5-6千/月,大连-金州区,大连永光科技有限公司,民营公司,150-500人,机械/设备/重工,08-14
酒店厨师,5-7千/月,三亚,海南圣享康养服务有限公司,民营公司,,酒店/旅游,08-14
中餐厨师,0.8-1万/月,昆明,云南浩宏物流有限公司,民营公司,150-500人,多元化业务集团公司,08-14
食堂厨师,6-8千/月,苏州-吴中区,苏州市东望钣金有限公司,民营公司,150-500人,机械/设备/重工,08-14
中餐厨师长,1-2万/月,武汉-武昌区,武汉鼎宏商业管理有限公司,民营公司,1000-5000人,计算机软件,08-14
厨师,5-8千/月,商丘,郑州华强文化科技有限公司,民营公司,1000-5000人,娱乐/休闲/体育,08-14
美食广场厨师包吃,4-6千/月,天津-南开区,北京沪锦科技有限公司,民营公司,150-500人,互联网/电子商务,08-14
厨师,6-6.3千/月,广州-白云区,广州汗马电子科技有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-14
厨师,5-7千/月,惠州-惠阳区,惠州大唐伟业电子有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-14
厨师,5-7千/月,厦门,厦门瑞尔特卫浴科技股份有限公司,上市公司,1000-5000人,家具/家电/玩具/礼品,08-14
厨师菜品主管,6-6.5千/月,沈阳-铁西区,北京健力源餐饮管理有限公司沈阳分公司,民营公司,1000-5000人,餐饮业,08-14
厨师,3.9-4千/月,宁波-海曙区,宁波国际文武学校,民营公司,500-1000人,教育/培训/院校,08-14
厨师,4.5-6千/月,东莞,东莞东鸿兴业电子科技有限公司,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,08-14
厨师,3-5千/月,西安-蓝田县,瑞特认证检测集团有限公司,民营公司,50-150人,检测，认证,08-14
日料厨师长,1-1.5万/月,广州-天河区,争鲜（上海）食品有限公司广州第六分公司,民营公司,,快速消费品(食品、饮料、化妆品),08-14
食品厂厨师,5.5-6千/月,广州-白云区,广州乐优谷食品有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
湘菜厨师,6-8千/月,广州,广州市华剑美发用品用具有限公司,民营公司,少于50人,美容/保健,08-14
烧烤厨师长,15-20万/年,昆山,苏州老阿爸餐饮管理有限公司,民营公司,1000-5000人,餐饮业,08-14
食堂厨师,6-8千/月,东莞,东莞康源电子有限公司,国企,1000-5000人,电子技术/半导体/集成电路,08-14
中餐厨师,6-8千/月,佛山-顺德区,广东康顿餐饮文化有限公司,民营公司,50-150人,餐饮业,08-14
厨师,4.5-6千/月,湖南省,江西省中盛建筑集团有限公司,民营公司,500-1000人,建筑/建材/工程,08-14
热菜厨师,5-6千/月,沈阳,沈阳惠成调料有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
中餐厨师,6-8千/月,苏州-工业园区,江苏金鼎轩企业管理服务有限公司,民营公司,150-500人,餐饮业,08-14
厨师长,0.8-1万/月,佛山-三水区,佛山市劲农餐饮管理有限公司,民营公司,50-150人,餐饮业,08-14
厨师/厨师长,0.6-1万/月,阳泉,湖北耀邦环境产业有限公司,民营公司,150-500人,环保,08-14
厨师,3-4.5千/月,昆明-官渡区,云南卓越养老服务有限公司,民营公司,150-500人,生活服务,08-14
厨师长,0.7-1万/月,深圳-光明区,美盈森集团股份有限公司,民营公司,5000-10000人,印刷/包装/造纸,08-14
食堂厨师,3-4.5千/月,无锡-滨湖区,无锡豪帮高科股份有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,08-14
厨师长,6-9千/月,广州-海珠区,广州金钥匙月子中心有限公司,民营公司,少于50人,医疗/护理/卫生,08-14
厨师长,6-8千/月,广州-黄埔区,广州市昊志机电股份有限公司,上市公司,1000-5000人,机械/设备/重工,08-14
厨师,5-5.5千/月,成都-天府新区,成都永贞物业服务有限公司,民营公司,,餐饮业,08-14
厨师,6-8千/月,重庆-南岸区,重庆市一方财务代理有限公司,民营公司,150-500人,专业服务(咨询、人力资源、财会),08-14
厨师（食堂大锅菜）,3-4.5千/月,武汉-东西湖区,北京安寓辰保安服务有限公司武汉分公司,民营公司,1000-5000人,生活服务,08-14
厨师,4.5-6千/月,深圳-龙岗区,深圳志远汽车投资集团有限公司,民营公司,少于50人,汽车,08-14
凉菜厨师,4-6千/月,郑州-郑东新区,河南赊店商业有限公司,民营公司,1000-5000人,快速消费品(食品、饮料、化妆品),08-14
粤菜厨师,4-4.5千/月,佛山-顺德区,佛山市新雨润食品有限公司,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),08-14
食堂厨师,4.5-6千/月,宁波-海曙区,宁波信晟照明电器有限公司,民营公司,50-150人,电气/电力/水利,08-14
中餐厨师,3-4.5千/月,西安-新城区,陕西风洋建设工程有限公司,民营公司,50-150人,建筑/建材/工程,08-14
厨师/厨工,3-5.5千/月,东莞-高埗镇,广东顺力智能物流装备股份有限公司,民营公司,150-500人,机械/设备/重工,08-14
西餐厨师,4.5-6千/月,宁波,珠海市唐企盛泰企业管理有限公司,民营公司,1000-5000人,餐饮业,08-14
厨师,0.5-1万/月,梅州,广东瑞山高新农业生态园股份有限公司,民营公司,150-500人,酒店/旅游,08-14
凉菜厨师（九暹酒庄）,4.5-6千/月,昆明-盘龙区,昆明百赞贸易有限公司,民营公司,1000-5000人,服装/纺织/皮革,08-14
厨师（总部）,4.5-6千/月,深圳-坪山区,深圳市凯中精密技术股份有限公司,上市公司,1000-5000人,机械/设备/重工,08-14
厨师,4-6千/月,济南,山东枫叶国际贸易发展有限公司,民营公司,50-150人,贸易/进出口,08-14
厨师长,0.8-1万/月,东莞-厚街镇,广东拾福佃供应链管理有限公司,民营公司,150-500人,原材料和加工,08-14
厨师,5.5-8千/月,深圳-宝安区,品度生物科技（深圳）有限公司,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),08-14
厨师,0.8-1万/月,杭州-江干区,浙江兰树化妆品有限公司杭州分公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
食堂厨师,6-8千/月,北京-西城区,统禾（上海）餐饮有限公司,民营公司,50-150人,餐饮业,08-14
海鲜大咖厨师,0.6-1万/月,沈阳,辽宁永辉超市有限公司,合资,500-1000人,批发/零售,08-14
食堂厨师,3-4.5千/月,鄂州,鄂州航信水环境发展有限公司,合资,少于50人,环保,08-14
火锅店厨师长,1-1.5万/月,深圳,深圳市五谷芳乳鸽王饮食策划管理有限公司,民营公司,500-1000人,餐饮业,08-14
厨师,4.5-6千/月,宁波-江北区,中铁建物业管理有限公司宁波分公司,国企,150-500人,物业管理/商业中心,08-14
厨师（韩国烤肉）,0.8-1万/月,深圳-福田区,深圳市嫦宫实业有限公司,民营公司,50-150人,快速消费品(食品、饮料、化妆品),08-14
中餐厨师,4.5-6千/月,北京-顺义区,远洋集团-客户服务业事业部-远洋养老运营管理有限公司,上市公司,500-1000人,生活服务,08-14
食堂厨师（大连）,3-6千/月,大连-甘井子区,远洋集团,上市公司,50-150人,房地产,08-14
厨师（柳州饭店店）,3-5千/月,柳州,广西奥斯汀娱乐有限公司,民营公司,500-1000人,娱乐/休闲/体育,08-14
厨师,4-7千/月,昆山,屹特威汽车装备（昆山）有限公司,合资,少于50人,汽车,08-14
主厨——厨师长,5-8千/月,宁波-奉化区,宁波静怡酒店管理有限公司,民营公司,50-150人,酒店/旅游,08-14
厨师,3-4千/月,广州-天河区,广州优尼克汽车用品有限公司,民营公司,50-150人,汽车,08-14
中餐厨师长,6-8千/月,德阳,四川华力投资控股集团有限公司广汉分公司,民营公司,,房地产,08-14
厨师,4.5-6千/月,中山,中山市原森太木制品有限公司,民营公司,50-150人,互联网/电子商务,08-14
员餐厨师,4-5千/月,昆明-官渡区,昆明世纪金源大饭店有限公司,民营公司,500-1000人,多元化业务集团公司,08-14
厨师,6-8千/月,常熟,苏州市华冠园创园艺科技有限公司,民营公司,150-500人,农/林/牧/渔,08-14
食堂厨师,3.5-6千/月,天津,鲜活果汁工业（天津）有限公司,外资（非欧美）,150-500人,快速消费品(食品、饮料、化妆品),08-14
厨师长(J10256),6-7千/月,成都-双流区,成都倍特药业股份有限公司,民营公司,1000-5000人,制药/生物工程,08-14
西餐厅厨师,4-8千/月,青岛,青岛墨尔文中学,民营公司,150-500人,教育/培训/院校,08-14
食堂厨师 / 职工饭堂厨师,3.5-5千/月,广州,广州中国市长大厦管理有限公司,国企,150-500人,酒店/旅游,08-14
厨师,5-6.5千/月,苏州-工业园区,奇智宝贝教育集团,民营公司,150-500人,教育/培训/院校,08-14
厨师,3-4.5千/月,广州-黄埔区,广州开发区第一幼儿园,事业单位,50-150人,教育/培训/院校,08-14
大食堂厨师,4.5-5.5千/月,无锡-宜兴市,江苏利通电子股份有限公司,民营公司,1000-5000人,机械/设备/重工,08-14
中餐厨师,6-8千/月,深圳-南山区,深圳市宏世盛实业有限公司,民营公司,,计算机软件,08-14
饭堂厨师,4.5-6千/月,湛江,湛江市盛和投资管理有限公司,民营公司,150-500人,房地产,08-14
厨师长/工厂直招,4.5-6千/月,深圳-宝安区,深圳市东露阳实业有限公司,民营公司,150-500人,机械/设备/重工,08-14
厨师长,0.8-1.5万/月,深圳-罗湖区,南京大牌档深圳分公司,民营公司,,餐饮业,08-14
厨师,6-8千/月,珠海-斗门区,深圳鸿基地产有限公司,民营公司,500-1000人,房地产,08-14
应用厨师（清真）,4.5-6千/月,成都-郫都区,四川丁点儿食品开发股份有限公司,民营公司,150-500人,快速消费品(食品、饮料、化妆品),08-14
驿站厨师,3-4.5千/月,北京-通州区,北京七彩乐居养老有限公司,非营利组织,50-150人,非营利组织,08-14
厨师,4.5-6千/月,广州-增城区,广州市为众控股有限公司,民营公司,1000-5000人,汽车,08-14
厨师/帮厨（买社保）,3-4.5千/月,广州-从化区,广东开合文化科技股份有限公司,民营公司,150-500人,影视/媒体/艺术/文化传播,08-14
食堂厨师,4-4.5千/月,东莞,东莞市联宝新材料科技有限公司,民营公司,50-150人,原材料和加工,08-14
厨师,3.5-5.5千/月,佛山,广东库博精密科技有限公司,民营公司,150-500人,家居/室内设计/装潢,08-14
厨师,0.7-1万/月,北京-朝阳区,中农德胜农业科技有限公司,民营公司,50-150人,农/林/牧/渔,08-14
急聘烤肉店厨师（包吃住）,4-6千/月,成都-龙泉驿区,成都旭猛餐饮管理有限公司,民营公司,50-150人,餐饮业,08-14
厨师,3-4千/月,沧州,河北天成药业股份有限公司,民营公司,500-1000人,制药/生物工程,08-14
食堂厨师,5-5.5千/月,深圳-宝安区,铁鹰颜料（深圳）有限公司,合资,150-500人,原材料和加工,08-14
急招食堂厨师  地铁口 包吃住,5-7千/月,武汉-江汉区,武汉利友诚餐饮管理有限公司,民营公司,150-500人,餐饮业,08-14
厨师,3.5-5千/月,三亚,海南湘辰置业有限公司,民营公司,150-500人,房地产,08-14
厨师,4.5-5.5千/月,广州-番禺区,赣州柯文时尚服饰有限公司广州分公司,民营公司,150-500人,服装/纺织/皮革,08-14
白案厨师,4.5-6千/月,武汉-武昌区,武汉火星空间文化发展有限公司,民营公司,150-500人,物业管理/商业中心,08-14
中餐厨师,0.8-1万/月,上海-浦东新区,上海佳友爱凝健康管理有限公司,民营公司,少于50人,生活服务,08-14
厨师（西乡钟屋店）,0.8-1万/月,深圳-宝安区,深圳市华熙汽车销售服务有限公司,民营公司,150-500人,汽车,08-14
饭堂厨师,4-6千/月,广州-白云区,广州市瑞芬化妆品有限公司,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),08-14
厨师长,1-1.5万/月,佛山-禅城区,佛山市巨丰盛布业有限公司,民营公司,1000-5000人,服装/纺织/皮革,08-14
厨师(大亚湾霞涌）,5.6-6千/月,惠州,智恩电子（大亚湾）有限公司,上市公司,1000-5000人,电子技术/半导体/集成电路,08-14
厨师,0.8-1万/月,佛山,湖南大学设计研究院佛山分院,民营公司,50-150人,建筑/建材/工程,08-14
厨师,,南京,某大型央企,国企,150-500人,农/林/牧/渔,08-14
厨师,4.5-6千/月,杭州-上城区,杭州饮食服务集团有限公司杭州知味观,国企,1000-5000人,餐饮业,08-14
厨师长（客家菜）,1.2-1.5万/月,广州-天河区,广东客语餐饮管理有限公司,民营公司,1000-5000人,餐饮业,08-14
厨师,4.5-5千/月,东莞-高埗镇,广东欣亿兴百货有限公司,民营公司,50-150人,批发/零售,08-14
打荷厨师,3.5-3.8千/月,杭州-余杭区,杭州西溪蓝海国际大酒店有限公司,民营公司,,计算机软件,08-14
厨师长,0.8-1万/月,合肥-蜀山区,安徽斌锋控股集团有限公司,民营公司,150-500人,房地产,08-14
西餐厨师（财富广场店）,5-5.5千/月,合肥-庐阳区,安徽省纪念日投资管理咨询有限公司,民营公司,1000-5000人,批发/零售,08-14
厨师,4.5-6千/月,长沙-开福区,亲立方国际儿童教育中心,民营公司,50-150人,教育/培训/院校,08-14
厨师,0.8-1万/月,南昌,江西盈科行网络信息股份有限公司,上市公司,500-1000人,互联网/电子商务,08-14
厨师,4.5-9千/月,苏州-工业园区,健力美运动用品（苏州）有限公司,外资（非欧美）,150-500人,娱乐/休闲/体育,08-14
小炒厨师,4.5-6千/月,成都-金牛区,成都多美佳餐饮管理有限公司,民营公司,150-500人,餐饮业,08-14
中餐厨师,4.5-6千/月,芜湖,芜湖聚飞光电科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,08-14
厨师（自助餐+中高端菜品）,6-8千/月,苏州,苏州内养堂养生保健有限公司,民营公司,少于50人,美容/保健,08-14
厨师/学徒（急聘）,4.5-6千/月,广州-白云区,广州蒸烩煮食品有限公司,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),08-14
夜宵厨师,0.6-1万/月,永州,永州市恒顺电子商务有限公司,民营公司,150-500人,互联网/电子商务,08-14
厨师、厨师长,4.5-6千/月,北京-海淀区,安徽老乡鸡餐饮有限公司,民营公司,10000人以上,餐饮业,08-14
厨师,2.5-3千/月,赣州-章贡区,江西永昇制药股份有限公司,民营公司,50-150人,制药/生物工程,08-14
